adcode,elev_mean,elev_std,elev_min,elev_max,relief,slope_mean,slope_std,slope_max,roughness,dem_n
341122,42.728386558538084,39.34960239020306,1.0,222.60084533691406,221.60084533691406,2.175970604118904,3.0505101166092383,26.820064544677734,0.9008914984952102,207422
341124,44.23528377425406,39.31058184765296,3.48557710647583,389.73858642578125,386.2530093193054,2.3433816003604546,3.3071450076720934,34.57663345336914,0.9604086955675626,216763
341125,60.86975534331218,29.163762232490267,12.0,346.47442626953125,334.47442626953125,1.4735360150773578,2.008971673857901,29.594463348388672,0.6086326701278829,415246
341126,51.243405270987466,35.50165220186414,9.0,330.9571838378906,321.9571838378906,1.8871907766465033,2.7555780468171656,40.6356086730957,0.7705076841967479,266384
341181,21.437813097163023,12.879748258127888,-0.6331079602241516,144.137939453125,144.77104741334915,0.833791200145499,0.7458725707003244,19.42274284362793,0.3617199035252023,242942
341182,48.90069213656531,36.8153496270572,7.487281322479248,329.0925598144531,321.6052784919739,2.2174081483285977,2.5676182866572597,26.940937042236328,0.8850394253039742,327322
341202,31.870443763458233,2.070679506947695,23.0,44.33933639526367,21.339336395263672,0.6353691191212032,0.5774723393873683,6.338165283203125,0.35472897270182396,85133
341203,28.500189114878946,1.7002813268920658,21.31229591369629,45.82759094238281,24.515295028686523,0.4488159518178771,0.49170919636691274,6.849026679992676,0.2431382800845464,94158
341204,31.91822952921161,2.338379590431303,19.0,50.10807418823242,31.108074188232422,0.6665494068881888,0.7049661485041323,8.147844314575195,0.37183772842464413,90640
341221,37.92287898593728,3.2698933103379493,20.5,55.71569061279297,35.21569061279297,0.9959237635988515,0.9895254850996095,11.45836353302002,0.5886382680449626,255255
341222,34.48559200426487,2.6488047586902543,22.79839324951172,53.72246170043945,30.924068450927734,0.6305517679013634,0.7469800976568814,10.204087257385254,0.370520206300229,259336
341225,30.762661867023148,4.493310475639215,19.0,57.27884292602539,38.27884292602539,0.8464632630346652,0.9488881693760509,12.1826171875,0.4872473078211708,250612
341226,25.26740656715135,3.130403245755227,12.0,46.53370666503906,34.53370666503906,0.44706800964969545,0.5216977508096466,7.002650737762451,0.24576828922524188,277319
341282,37.05221939556999,2.68419608035723,27.0,54.4960823059082,27.496082305908203,0.8245495685666264,0.8241317358828996,8.273931503295898,0.487282426487312,92510
341302,31.054388053949488,16.859455714122326,0.003467491129413247,303.1436767578125,303.1402092666831,1.446203043364344,2.592382144692596,37.821189880371094,0.7294223969756901,407002
341321,45.9561552918412,3.6796878519642218,33.5,67.55323791503906,34.05323791503906,0.6159479910138308,0.613326441793513,6.510229110717773,0.3463943996067693,169380
341322,48.704314222977516,31.4927936605397,26.909543991088867,386.81597900390625,359.9064350128174,1.9422677686031948,4.064874483959386,39.937034606933594,0.8579603336543953,260316
341323,24.675877097998832,6.666177148268128,5.795285224914551,175.84693908691406,170.0516538619995,0.8231538352365182,1.3415069005069447,26.873756408691406,0.44956571382166105,298372
341324,20.74393836040407,4.094523078567882,-16.94420051574707,149.9466094970703,166.89081001281738,0.5579857354561847,0.9046955564194206,27.54850959777832,0.30069621664640717,258693
341502,64.80519048963002,51.09427026209596,12.0,730.9042358398438,718.9042358398438,2.6659086953021336,3.9544381302757396,40.949432373046875,1.076589267497433,226662
341503,70.8711674675612,56.90416370427817,19.5,638.1945190429688,618.6945190429688,3.094147913210277,4.5798061108969295,41.98149108886719,1.248838357171351,261119
341504,60.00840856828463,15.252534404446017,25.417278289794922,118.7930679321289,93.37578964233398,1.594017283919305,1.1470278591692942,16.224720001220703,0.6903686391114568,77781
341522,33.935319613124975,13.421045835218155,12.5,321.79443359375,309.29443359375,0.850557993838549,1.0463848215863565,28.166229248046875,0.3669307080848538,444702
341523,183.7333068032833,204.42977417841354,3.0,1488.015380859375,1485.015380859375,9.408914254008105,9.544516532647132,51.52989959716797,3.073002339423093,289383
341524,438.47942262931934,267.45066838189064,51.0,1664.5216064453125,1613.5216064453125,15.057935075190725,8.609533907952923,54.543399810791016,4.620363522990352,535457
341525,407.5757652129507,288.55383898627747,51.5,1752.8896484375,1701.3896484375,14.597841758227746,8.828266934946582,53.080535888671875,4.570694119491898,279067
341602,36.87656469641882,2.7327252629164356,27.5,56.54242706298828,29.04242706298828,0.4044065515600018,0.430596703851078,7.034102439880371,0.2227873214074116,317571
341621,31.161662107481945,1.7590608494398925,8.537590026855469,54.44999694824219,45.91240692138672,0.3648932695985711,0.42717124993294825,14.317795753479004,0.20456644057709567,294930
341622,25.9819272631235,2.210508989872239,14.0,83.37167358398438,69.37167358398438,0.45584282814527216,0.5748618577674356,14.29672908782959,0.25976027265432894,298419
341623,28.371514213032402,1.9594808416228635,17.0,42.028892517089844,25.028892517089844,0.3509643672749512,0.4117533267799055,6.2187089920043945,0.19265990379402115,279889
341702,140.10653282024086,171.16815536613285,4.0,1137.6802978515625,1133.6802978515625,10.640277461495332,10.464115432052898,57.58726119995117,3.542023960177798,340324
341721,148.22415724468522,155.62966158563086,6.0,1356.299560546875,1350.299560546875,11.267260673387643,9.815478257866353,46.312591552734375,3.7069808238149204,439466
341722,379.1990920212858,245.8600049469666,25.0,1721.4267578125,1696.4267578125,21.474823203778904,9.891200536732947,53.940040588378906,6.026987432350649,192825
341723,203.73035811014333,218.2844733998406,5.0,1314.4232177734375,1309.4232177734375,12.259800966732758,10.446408337405618,56.17850112915039,3.8534340634107584,161732
341802,80.6814430754665,125.08089216511563,3.0,1057.8800048828125,1054.8800048828125,4.8687349679612675,7.587016842222981,50.19231033325195,1.7074226267443966,357784
341821,42.0383710469142,51.97048887050704,2.0,473.66571044921875,471.66571044921875,2.920488837781808,4.552911138173085,37.22906494140625,1.158049845421636,149942
341823,241.0714319065975,184.80806671858298,19.0,1156.158447265625,1137.158447265625,14.853914601347409,11.260722621460676,53.6506462097168,4.433424082582489,275725
341824,490.42405062812344,267.72689648960824,128.0,1691.62646484375,1563.62646484375,18.700345642981798,10.1969495669439,54.622344970703125,5.399342930212309,149906
341825,376.7044495596928,175.14523300670737,111.5,1256.0281982421875,1144.5281982421875,15.866800095612843,10.153622561460562,46.3430061340332,4.673537345107181,122036
341881,287.965997756196,196.02976854574467,29.0,1548.1717529296875,1519.1717529296875,16.345588489613302,9.895011029472863,50.54793930053711,5.184337604553931,328381
341882,133.80347164108164,115.357980597875,9.5,836.48193359375,826.98193359375,8.143705595023903,8.097072124227001,44.33183670043945,2.836233097796086,286624
360102,20.42439094234367,5.471191610132981,13.0,42.86037826538086,29.86037826538086,1.164975940072899,1.185381746466972,10.296548843383789,0.7120530528368288,7368
360103,22.656964153851266,4.649953022850245,13.0,43.37857437133789,30.37857437133789,1.1714940633594555,0.9638407772826673,8.080528259277344,0.5989055299067072,4620
360104,27.137243687058277,5.088327293465359,12.0,52.07085037231445,40.07085037231445,1.2411313954716003,0.9577808935166962,11.110617637634277,0.6065689529388941,4890
360111,44.88502463947067,58.54813030028307,12.5,525.9620361328125,513.4620361328125,3.0295264420063845,4.967631289750179,37.566307067871094,1.1775995366629657,34922
360112,54.305181588741355,98.75753679342516,10.5,829.9030151367188,819.4030151367188,2.8445894909313068,5.230864055486479,38.857452392578125,1.0827531346887969,292591
360113,29.596843539014905,12.107607951089594,13.0,69.92267608642578,56.92267608642578,1.7147087609814702,1.4677494441500005,13.683090209960938,0.8350909525803971,25989
360121,18.729977099116628,6.3768350396850675,10.5,170.5142822265625,160.0142822265625,0.6939133104349545,1.0117208320101618,29.01446533203125,0.3835572416842131,240210
360123,85.44811259998234,104.92033140951314,17.0,780.7405395507812,763.7405395507812,5.060996136554513,6.662297430268857,39.62577438354492,1.8083273278939833,88508
360124,28.401721359648615,15.001027165084004,-4.5,247.1529998779297,251.6529998779297,1.7400333352156063,2.064877817391658,30.322280883789062,0.8003042521698897,256819
360202,108.55450607220975,103.27237538634085,17.0,637.1151123046875,620.1151123046875,8.638916418498212,7.6803572624026755,42.354373931884766,3.1733536729664604,43359
360203,136.04485749131194,119.65802494922016,22.0,588.4566040039062,566.4566040039062,11.135370583889939,9.229977922024053,40.95545196533203,3.572016235202499,15192
360222,197.58192814797184,149.86305143653732,23.0,1589.569580078125,1566.569580078125,13.397780738784613,8.01445215692846,55.32677459716797,4.421962385273558,379450
360281,74.07950295786122,70.958300480151,6.630102157592773,770.9349365234375,764.3048343658447,5.704157625151309,6.153112937668982,47.33000946044922,2.2965197908486545,263917
360302,174.90268534295194,76.56829089947558,82.0,575.7780151367188,493.77801513671875,7.8514401033188905,6.643149110031835,36.1015739440918,2.9938570192865783,27985
360313,240.2256866767229,178.081878800869,60.0,1137.935791015625,1077.935791015625,11.559744068205827,7.844420118468848,48.737884521484375,3.9020330998419115,112577
360321,410.710303108069,205.43845642307983,147.5,1280.972412109375,1133.472412109375,11.791371261450845,8.155781484158313,47.27895736694336,3.6775691886378756,139671
360322,208.57062251693017,122.90743445301936,74.5,931.2883911132812,856.7883911132812,10.75734652049867,7.971820566825433,45.73738479614258,3.885476661601433,96013
360323,450.8943069822125,321.94781591091953,101.0,1910.41796875,1809.41796875,14.238305288018783,9.686449398390634,58.909149169921875,4.159673126275463,126054
360402,64.45226285245629,81.09180454437383,10.453605651855469,793.719482421875,783.2658767700195,4.565505906640937,6.058820842846375,44.69142150878906,1.7981008495730204,53705
360403,26.296859805836675,8.926851879011469,12.179788589477539,61.16789627075195,48.988107681274414,1.9051498470035864,1.5306627344626644,11.455796241760254,1.0084337957386063,6434
360404,69.85955884543621,82.15874809747646,-67.13563537597656,856.6550903320312,923.7907257080078,5.475466224443782,6.983459657646037,44.58586502075195,2.151187827421739,119131
360423,331.4191992354291,277.45846168677633,58.5,1776.9932861328125,1718.4932861328125,14.969962066772775,10.291861392108817,54.90766525268555,4.494310790483506,471639
360424,382.5313865977678,229.06810979429764,72.0,1717.722900390625,1645.722900390625,15.919260013885202,10.110128250812384,50.84689712524414,4.723457548864384,599766
360425,90.10540593785298,148.63900228343306,11.5,959.8987426757812,948.3987426757812,5.330528719958471,7.763989065563423,45.0706672668457,1.9070442394643166,259792
360426,121.83794477940879,96.31396460160767,13.5,643.845947265625,630.345947265625,9.17867408856638,7.284458942746738,51.17163848876953,3.5108798795862866,114235
360428,46.39353712172922,60.07769611501738,9.5,624.4346923828125,614.9346923828125,4.151336927805118,6.1672701002096995,40.462623596191406,1.5997064962648442,297674
360429,49.97874536362885,67.46215367491241,9.5,660.4779663085938,650.9779663085938,4.243359242439708,5.974723460960473,47.020835876464844,1.6530436747361883,89637
360430,103.10801824808728,104.4705814092445,6.5,799.449951171875,792.949951171875,9.02496350092793,8.699331539973322,43.4552001953125,3.2446328415153256,208110
360481,201.73778455944694,161.60707982495643,-21.185197830200195,899.5571899414062,920.7423877716064,12.176663077280208,9.318876790766952,52.25438690185547,4.10581584072368,191560
360482,28.445267562910235,18.050754062985092,10.5,187.25636291503906,176.75636291503906,2.1655659246612506,2.4412017333144043,25.740184783935547,0.9899990758899878,40724
360483,200.68021796447363,325.0365851571771,11.5,1465.37060546875,1453.87060546875,8.329906040296507,10.68813263940285,58.64145278930664,2.3793581416906093,103101
360502,87.88247204964676,59.569437422756586,24.5,831.18798828125,806.68798828125,4.624951199356247,5.387936290928833,45.57537078857422,1.8570056776621555,236287
360521,163.69261632596394,96.4913087073693,56.0,1007.7628173828125,951.7628173828125,8.932703399134635,7.2419782298111945,51.194889068603516,3.4043915899197392,180973
360602,39.928915740672956,11.050886399137658,23.5,135.27273559570312,111.77273559570312,1.9534319061077645,1.8097080508514267,24.548723220825195,0.9277299806929099,18175
360603,64.4770188173163,48.80157779721079,12.030692100524902,478.4002990722656,466.3696069717407,3.970712095228253,4.899714250465771,36.35005569458008,1.6803898710143306,123121
360681,219.118122760914,246.14907460206223,22.2589168548584,1531.712158203125,1509.4532413482666,10.439354526577777,10.01855515808263,52.81840515136719,3.257773594612938,327846
360702,219.70432000523328,143.14575154152095,92.5,1002.8359985351562,910.3359985351562,7.904088626804447,7.16832703965566,42.604530334472656,2.8518279561584694,76625
360703,241.22515303900988,116.78765165566418,102.0,951.9614868164062,849.9614868164062,8.938008316434045,6.7395224967284,44.607200622558594,3.3001815437224393,225652
360704,276.6399819770564,143.9107170604435,91.0,1160.197021484375,1069.197021484375,11.870759738945788,6.859749615611951,45.24406433105469,4.164248330897802,387484
360722,282.0307923150595,121.50805298213818,111.5,983.6298217773438,872.1298217773438,9.941202079792113,7.180547221658699,42.7823371887207,3.6607307200641714,369980
360723,378.6614388087538,184.11579164911316,125.5,1242.4139404296875,1116.9139404296875,13.457810480081545,8.252873473873663,49.45773696899414,4.416390006641625,173850
360724,437.56686782639724,253.9875034892832,123.5,1858.2135009765625,1734.7135009765625,14.775385987448741,8.429515578439151,54.4497184753418,4.631837776325213,199257
360725,550.040931085886,252.7832024477145,136.5,1755.7261962890625,1619.2261962890625,17.15620513224268,7.977267945141963,51.75823974609375,5.149910084306171,285501
360726,435.20654402618084,169.47812998176158,182.0,1156.495849609375,974.495849609375,12.678449811716007,7.293823688043952,49.037254333496094,4.405445096295348,304936
360728,405.65909465110326,128.2861437125545,159.5,1054.649658203125,895.149658203125,11.762858500199282,6.20748783018052,41.90024185180664,4.1534438936899845,169915
360729,431.5762481165024,144.0483916061117,174.5,1032.864501953125,858.364501953125,13.11048156777883,7.199623283855394,41.2795524597168,4.382596230803074,197271
360730,358.17664216715656,154.36502620902834,154.5,1431.2467041015625,1276.7467041015625,10.669733032717536,7.363258935987501,49.585731506347656,3.6371776166192236,528472
360731,286.7796040280568,159.00179400326675,102.5,1290.1708984375,1187.6708984375,11.092130879505609,7.861530523101319,50.51142883300781,3.7163888202207778,375104
360732,362.2337679788722,161.04951180848195,121.0,1144.0440673828125,1023.0440673828125,12.23320620893734,7.593034930313795,47.0316162109375,4.056492421077319,418696
360733,367.6594978976796,165.17900474450198,131.0,1163.6390380859375,1032.6390380859375,11.684444776681815,6.763010633504495,49.91120147705078,4.088785533995757,349937
360734,487.99572872275513,195.95087400498645,168.0,1506.1580810546875,1338.1580810546875,13.206179645407449,7.251119800248609,46.364585876464844,4.374772040022137,300653
360735,406.90567327046267,185.5411067983129,190.0,1373.01416015625,1183.01416015625,11.123982980422573,7.217228299567027,49.07688522338867,3.839658269051015,204052
360781,336.7101071456944,137.47029192415718,135.0,1188.508544921875,1053.508544921875,10.893603843551341,7.113507345217236,44.71276092529297,3.844323291320301,316446
360783,445.92722096528604,167.33076029399567,198.5,1400.3995361328125,1201.8995361328125,13.44766356330368,7.862152357991557,53.5417594909668,4.478275858868741,211444
360802,71.39150792137924,17.391437239159877,40.5,169.27821350097656,128.77821350097656,2.311470393456842,1.8362144233146576,30.878177642822266,1.0704250136691773,56313
360803,206.58796180150281,159.5060999436238,42.0,1191.7860107421875,1149.7860107421875,9.801557520277798,8.272816525538719,46.592430114746094,3.3109131604256103,119614
360821,125.91311433357492,76.7925682471424,42.0,706.9283447265625,664.9283447265625,5.940166703785165,6.033973169652745,40.00061798095703,2.355046512631455,278263
360822,142.152013480578,94.64100831076345,32.5,882.9152221679688,850.4152221679688,7.843244193392769,7.008937453503897,44.93693161010742,2.899998499201863,329141
360823,112.42640729041128,73.02382763053973,28.0,586.859375,558.859375,7.075302351286712,6.256157757601531,42.806217193603516,2.7148218290757056,170684
360824,146.90093519179652,142.94506058096147,22.0,1076.2452392578125,1054.2452392578125,8.116948681473609,7.884687440537178,44.198341369628906,2.7948064343848613,163725
360825,245.08741879622062,194.50362936431716,51.0,1384.60546875,1333.60546875,9.975747971360022,8.058704229123277,50.93626403808594,3.3607642144655063,353727
360826,180.75203811677542,154.5105969175557,16.951175689697266,1156.7967529296875,1139.8455772399902,7.915696410953952,8.07089083567554,43.33154296875,2.7860937900079437,326993
360827,453.1212908027204,311.5917967892759,75.5,2106.795654296875,2031.295654296875,14.857215336227304,8.410196593856151,55.43865966796875,4.683609813082465,403913
360828,212.83791347878204,149.50138745373002,58.0,1145.3505859375,1087.3505859375,10.182221391579503,7.892757611234793,42.69343566894531,3.5588764180440937,265797
360829,298.22528151558225,240.07206808305608,55.5,1718.028076171875,1662.528076171875,11.647472829777506,8.90988137897964,57.67250061035156,3.6277837091592446,366004
360830,302.76418680542,195.41897607445958,86.0,1375.076416015625,1289.076416015625,11.551658902732232,9.100021689110624,51.7990608215332,3.7655253227046113,285583
