src,dst,drop_m,src_elev,dst_elev,cross_reach,cross_province
320282,320412,29.475133689485833,34.43978570008969,4.964652010603859,False,False
320282,320506,28.97395087689571,34.43978570008969,5.465834823193984,False,False
320282,320413,24.160968356580796,34.43978570008969,10.278817343508896,False,False
320302,320303,4.476978322398146,42.31343042677515,37.836452104377,False,False
320311,320302,1.5134948147394738,43.82692524151462,42.31343042677515,False,False
320302,320312,0.5528655071771809,42.31343042677515,41.76056491959797,False,False
320302,320305,0.563981914525165,42.31343042677515,41.749448512249984,False,False
320311,320303,5.99047313713762,43.82692524151462,37.836452104377,False,False
320312,320303,3.9241128152209654,41.76056491959797,37.836452104377,False,False
320305,320303,3.9129964078729813,41.749448512249984,37.836452104377,False,False
320312,320305,0.011116407347984136,41.76056491959797,41.749448512249984,False,False
320305,320382,13.341974564316303,41.749448512249984,28.40747394793368,False,False
320311,320312,2.0663603219166546,43.82692524151462,41.76056491959797,False,False
320312,341302,10.70617686564848,41.76056491959797,31.054388053949488,False,True
340602,320312,2.251701487655197,44.012266407253165,41.76056491959797,False,True
341322,320312,6.943749303379555,48.70431422297752,41.76056491959797,False,True
320312,320321,0.4706512373222722,41.76056491959797,41.289913682275696,False,False
320312,320322,3.180554988748831,41.76056491959797,38.58000993084914,False,False
320312,341323,17.084687821599136,41.76056491959797,24.675877097998832,False,True
320312,320324,15.395019041537388,41.76056491959797,26.36554587806058,False,False
320312,320382,13.353090971664287,41.76056491959797,28.40747394793368,False,False
341322,320321,7.414400540701827,48.70431422297752,41.289913682275696,False,True
341321,320321,4.666241609565503,45.9561552918412,41.289913682275696,False,True
320321,320322,2.709903751426559,41.289913682275696,38.58000993084914,False,False
320324,341324,5.621607517656511,26.36554587806058,20.74393836040407,False,True
320324,341323,1.6896687800617478,26.36554587806058,24.675877097998832,False,True
320324,321302,6.19804740970925,26.36554587806058,20.16749846835133,False,False
320324,321311,5.966825768886366,26.36554587806058,20.398720109174214,False,False
320382,320324,2.0419280698731015,28.40747394793368,26.36554587806058,False,False
320381,321311,7.493926980426227,27.89264708960044,20.398720109174214,False,False
