adcode,name_zh,province,reach,area_km2,karst_km2,karst_frac
532524,建水县,Yunnan,upstream,3782.0407620646006,3641.9599099424754,0.9629615699737578
532525,石屏县,Yunnan,upstream,3044.5158016354753,2375.602037013936,0.7802889496378349
532527,泸西县,Yunnan,upstream,1647.0970300808222,1647.0970300808226,1.0
532528,元阳县,Yunnan,upstream,2212.850616559691,2153.0426280672928,0.9729724238749647
532529,红河县,Yunnan,upstream,2034.4807178655794,1999.4106786086254,0.9827621668030617
532530,金平苗族瑶族傣族自治县,Yunnan,upstream,3612.591451613713,2897.0193303856695,0.8019227662988563
532531,绿春县,Yunnan,upstream,3089.8838799088167,2950.2724759770604,0.9548166179190279
532532,河口瑶族自治县,Yunnan,upstream,1332.3427623616867,300.0018358792549,0.22516866106397204
532601,文山市,Yunnan,upstream,2959.1043223315382,2959.1043223315373,0.9999999999999997
532622,砚山县,Yunnan,upstream,3858.650848058538,3858.6508480585376,0.9999999999999999
532623,西畴县,Yunnan,upstream,1502.5199139714935,1499.7537084718256,0.9981589558488072
532624,麻栗坡县,Yunnan,upstream,2364.0547528853695,1796.0647688916677,0.7597390740208279
532625,马关县,Yunnan,upstream,2673.6066182118175,2254.7044245527827,0.8433194356994792
532626,丘北县,Yunnan,upstream,5048.457956256204,5048.414137292926,0.9999913203271855
532627,广南县,Yunnan,upstream,7762.8048281778265,7186.316278763548,0.9257370805817878
532628,富宁县,Yunnan,upstream,5269.773068642203,2760.7728622011086,0.523888377400745
532801,景洪市,Yunnan,upstream,6868.971034645894,2187.966183611719,0.3185289576234924
532822,勐海县,Yunnan,upstream,5366.61486634632,16.56466454634507,0.0030866132485528196
532823,勐腊县,Yunnan,upstream,6826.261600304731,2213.7969143067075,0.3243059003493042
532901,大理市,Yunnan,upstream,1739.1105344294872,1734.6804467953061,0.9974526704620105
532922,漾濞彝族自治县,Yunnan,upstream,1861.8237846997579,347.9062410989931,0.18686314137677498
532923,祥云县,Yunnan,upstream,2431.1402101277727,1665.7256314866759,0.6851623055500904
532924,宾川县,Yunnan,upstream,2530.641632214301,2530.641632214295,0.9999999999999977
532925,弥渡县,Yunnan,upstream,1527.1900344186745,640.7340032332678,0.41955093262323667
532926,南涧彝族自治县,Yunnan,upstream,1738.2372746534138,940.5066346966456,0.5410691902716059
532927,巍山彝族回族自治县,Yunnan,upstream,2181.020139385631,1028.83701931736,0.47172284232422174
532928,永平县,Yunnan,upstream,2789.192030279934,841.7425783198631,0.30178724490166514
532929,云龙县,Yunnan,upstream,4367.44259443527,1569.863802643476,0.3594469231590362
532930,洱源县,Yunnan,upstream,2530.1499262871835,1560.7795131504404,0.6168723429922488
532931,剑川县,Yunnan,upstream,2236.7790503342053,2039.2989545883106,0.91171229196
532932,鹤庆县,Yunnan,upstream,2362.5072797797075,2362.507279779707,0.9999999999999998
533102,瑞丽市,Yunnan,upstream,944.9120636899013,0.7141015069087211,0.0007557332945037656
533103,芒市,Yunnan,upstream,2897.5011525675673,915.2717726021498,0.31588314358083985
533122,梁河县,Yunnan,upstream,1136.0915581557836,0.0,0.0
533123,盈江县,Yunnan,upstream,4319.301501253171,0.0,0.0
533124,陇川县,Yunnan,upstream,1872.7284513617703,0.0,0.0
533301,泸水市,Yunnan,upstream,3099.2745648956434,916.3017442998965,0.29565039337866783
533323,福贡县,Yunnan,upstream,2752.782467596053,0.0,0.0
533324,贡山独龙族怒族自治县,Yunnan,upstream,4381.665085317635,0.0,0.0
533325,兰坪白族普米族自治县,Yunnan,upstream,4370.390845031915,331.82057264335714,0.07592469058472366
533401,香格里拉市,Yunnan,upstream,11428.945466468258,9231.754480501042,0.8077520806785172
533422,德钦县,Yunnan,upstream,7303.061337820442,3218.1353530938422,0.4406556653752927
533423,维西傈僳族自治县,Yunnan,upstream,4481.258729201119,81.39924406763463,0.018164370545537725
